address,retained_20_x,degree_global,retained_15_x,not_retained_15_x,retained_20_y,not_retained_20_x,retained_25_x,not_retained_25_x,retained_30_x,not_retained_30_x,retained_35_x,not_retained_35_x,retained_40_x,not_retained_40_x,retained_45_x,not_retained_45_x,retained_50_x,not_retained_50_x,weighted_degree_global,retained_15_y,not_retained_15_y,retained_20_x,not_retained_20_y,retained_25_y,not_retained_25_y,retained_30_y,not_retained_30_y,retained_35_y,not_retained_35_y,retained_40_y,not_retained_40_y,retained_45_y,not_retained_45_y,retained_50_y,not_retained_50_y,clustering_global,retained_15_x,not_retained_15_x,retained_20_y,not_retained_20_x,retained_25_x,not_retained_25_x,retained_30_x,not_retained_30_x,retained_35_x,not_retained_35_x,retained_40_x,not_retained_40_x,retained_45_x,not_retained_45_x,retained_50_x,not_retained_50_x,betweenness_global,retained_15_y,not_retained_15_y,retained_20,not_retained_20_y,retained_25_y,not_retained_25_y,retained_30_y,not_retained_30_y,retained_35_y,not_retained_35_y,retained_40_y,not_retained_40_y,retained_45_y,not_retained_45_y,retained_50_y,not_retained_50_y,community_size,degree_community,weighted_degree_community,clustering_community,betweenness_community,degree_mean_comm,degree_std_comm,weighted_degree_mean_comm,weighted_degree_std_comm,clustering_mean_comm,clustering_std_comm,betweenness_mean_comm,betweenness_std_comm,cycle_3node_user_count,reciprocal_user_count,cycle_3node_avg_gap_days,reciprocal_avg_gap_days,cyclic_status
0x0B31a54c3703Da38BC52e12BFE652055B52E312a,0,0.0030959752321981,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,594.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0001319374286529,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,3629,7,516.0,0.3,0.0002417869777912,5.942132818958391,45.865413126332655,1936.8898815100576,13483.479361373666,0.4177608750843236,0.4538680499471084,0.0004874768875243,0.0097548798564845,9.0,2.0,13.84950846433449,0.0020024378819444447,cyclic
0x0B32A800eE8836F3a60A66447eC7bCF9f24650D8,0,0.001547987616099,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,453.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,6.035213435698285e-08,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2662,4,453.0,0.3333333333333333,4.313513903807478e-06,6.225394440270473,29.968935208657484,2401.872381667919,15066.963380115323,0.5141160900391379,0.4600420089908119,0.0004838757154601,0.0059683377437353,,1.0,,0.05219799648148148,cyclic
0x0B333F92510fe7068f4FEea42Efe29A6011D330f,0,0.0011609907120743,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,370.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2973,3,370.0,0.0,0.0,4.842246888664649,19.429852898163546,1870.74128489741,12078.118271068706,0.3388477409985023,0.425584224538498,0.0004291220397167,0.0042054826140931,,,,,acyclic
0x0B343E221488Ff3767639f183a0B2a2A5B9BBeeD,0,0.0003869969040247,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,380.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,317,1,380.0,0.0,0.0,3.659305993690852,7.67191265726015,1706.0252365930598,6917.066183575857,0.2627113304217254,0.4044285009857023,0.0013740176420366,0.0061731901459871,,,,,acyclic
0x0B3bfcA4f666133Fdd91C2D9d318f972683BDF96,0,0.0023219814241486,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,404.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1357,6,404.0,1.0,0.0,6.757553426676492,16.793980587709584,4280.634546794399,17786.613380988994,0.4452632972137468,0.4388346763061616,0.0012946196104281,0.0089079814088879,18.0,3.0,39.7936524066223,0.004683502268518519,cyclic
0x0B43D543a9134e82a94322939c5e80a25D9F7A63,1,0.0007739938080495,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,80.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0.0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1059,2,80.0,1.0,0.0,4.572237960339943,12.338147760761483,1803.8318980169968,8780.367231625758,0.2928917965603501,0.4052778927100568,0.0010675782221108,0.0064964567589515,,,,,acyclic
0x0B458C419baa0cf681b6502468388d51FeDFb767,0,0.0007739938080495,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,198.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1147,2,198.0,1.0,0.0,5.743679163034002,17.701782126834274,2380.003487358326,10143.507753545398,0.4678691701954433,0.4623422753775169,0.001737500003239,0.0128019210839385,,,,,acyclic
0x0B472765EAA43c216740aD7250C8893F1A10779e,0,0.0011609907120743,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,440.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1.2555206927999093e-08,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,3629,3,440.0,0.0,6.009912185434732e-07,5.942132818958391,45.865413126332655,1936.8898815100576,13483.479361373666,0.4177608750843236,0.4538680499471084,0.0004874768875243,0.0097548798564845,,1.0,,,cyclic
0x0B4875EeB87F471f1233ff72fa9f266bfA5aaf70,0,0.0007739938080495,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,500.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,3629,2,500.0,1.0,0.0,5.942132818958391,45.865413126332655,1936.8898815100576,13483.479361373666,0.4177608750843236,0.4538680499471084,0.0004874768875243,0.0097548798564845,,,,,acyclic
0x0B4F5CCE727bed9f1959D44750f2CA62d4268A7F,0,0.0050309597523219,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,10474.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.7142857142857143,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1.9961552658852044e-06,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2897,13,10474.0,0.7142857142857143,4.78838587295855e-05,6.592336900241629,19.17046558247583,7195.344252675181,32585.73930725987,0.2296100331089244,0.3703063669739445,0.0003907564024553,0.0026768606160134,78.0,6.0,27.285758864686674,22.250326682282985,cyclic
0x0B5094E6BeDa0b746a9dcF57626f27a0f78cC294,0,0.0011609907120743,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,610.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,3.226429729910733e-05,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1357,3,610.0,0.0,0.000388596806322,6.757553426676492,16.793980587709584,4280.634546794399,17786.613380988994,0.4452632972137468,0.4388346763061616,0.0012946196104281,0.0089079814088879,,,,,acyclic
0x0B589DDF682c94846c8F15BC1464A64a5d563a86,0,0.0003869969040247,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,35.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2897,1,35.0,0.0,0.0,6.592336900241629,19.17046558247583,7195.344252675181,32585.73930725987,0.2296100331089244,0.3703063669739445,0.0003907564024553,0.0026768606160134,,,,,acyclic
0x0B5Cf5c48396c182E50079FB927624152Fb7B15b,1,0.0003869969040247,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,75.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0.0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1357,1,75.0,0.0,0.0,6.757553426676492,16.793980587709584,4280.634546794399,17786.613380988994,0.4452632972137468,0.4388346763061616,0.0012946196104281,0.0089079814088879,,,,,acyclic
0x0B5E660F54C6191f66C1BF836566c4f8dAcD64c5,0,0.0011609907120743,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,190.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2662,3,190.0,1.0,0.0,6.225394440270473,29.968935208657484,2401.872381667919,15066.963380115323,0.5141160900391379,0.4600420089908119,0.0004838757154601,0.0059683377437353,3.0,1.0,,0.0007423441435185186,cyclic
0x0B5ff5b16791b1198EDe3AF818f96aEE6355DC35,0,0.0003869969040247,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,400.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1923,1,400.0,0.0,0.0,4.659386375455018,20.012871743438385,2154.0359438377536,15437.67906776825,0.3725933856724794,0.4488066467496989,0.0006185923905106,0.006487254628877,,,,,acyclic
0x0B6499153C8B98446F8c01E0AfaB07638ef82efF,0,0.0003869969040247,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,400.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2973,1,400.0,0.0,0.0,4.842246888664649,19.429852898163546,1870.74128489741,12078.118271068706,0.3388477409985023,0.425584224538498,0.0004291220397167,0.0042054826140931,,,,,acyclic
0x0B66D4A0846fd937C509148d248A95c31c43cD16,0,0.0019349845201238,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2040.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1.0933449002552073e-07,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1147,5,2040.0,0.5,3.679836780730719e-06,5.743679163034002,17.701782126834274,2380.003487358326,10143.507753545398,0.4678691701954433,0.4623422753775169,0.001737500003239,0.0128019210839385,9.0,1.0,0.4040441875231482,0.0017413112152777778,cyclic
0x0B6B468c9ad0BE12e0D10B8677C55Ca663Ce1391,0,0.0085139318885448,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,22420.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5714285714285714,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2.1131472747419782e-09,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1008,22,22420.0,0.5714285714285714,1.523083132254177e-06,34.654761904761905,56.02317098604411,35958.47420634921,82309.0801823473,0.4190144057988976,0.3139338996057366,0.001586262363086,0.0104162131503995,30.0,1.0,0.5560870220370371,0.011425796099537037,cyclic
0x0B6d467A67f0E83Dd9d38C8eACEc126B8202c340,0,0.0011609907120743,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,440.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2662,3,440.0,1.0,0.0,6.225394440270473,29.968935208657484,2401.872381667919,15066.963380115323,0.5141160900391379,0.4600420089908119,0.0004838757154601,0.0059683377437353,3.0,1.0,,0.001647322465277778,cyclic
0x0B6eAF62Ac9A099be48EC87432dc117163Ade171,0,0.0007739938080495,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,380.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,271,1,150.0,0.0,0.0,41.37269372693727,38.88850910609377,19542.952029520296,45191.39410577656,0.5790060438927326,0.2710353827769278,0.0043314621498135,0.0099304241213693,,,,,acyclic
0x0B76028C3F7Af399A054A64E92477fdE9E892058,0,0.0007739938080495,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,41.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,747,2,41.0,0.0,0.0,7.421686746987952,15.655137687834795,844.2947791164657,3765.298262383024,0.3442538886997847,0.3884959054532184,0.0032683215604078,0.017834170614216,,1.0,,,cyclic
0x0B78605B579D2D615CF8D345407780f0D9ab8ee1,0,0.0007739938080495,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,400.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2973,2,400.0,1.0,0.0,4.842246888664649,19.429852898163546,1870.74128489741,12078.118271068706,0.3388477409985023,0.425584224538498,0.0004291220397167,0.0042054826140931,,,,,acyclic
0x0B79125c20d5f9c98c249D05D6DF7E5Ff2470ca2,0,0.0003869969040247,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,17.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2662,1,17.0,0.0,0.0,6.225394440270473,29.968935208657484,2401.872381667919,15066.963380115323,0.5141160900391379,0.4600420089908119,0.0004838757154601,0.0059683377437353,,,,,acyclic
0x0B795efC10d6452CE8b9e4D1226fe0A9a484Eaee,0,0.0011609907120743,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,650.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.6666666666666666,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,7.945513938123503e-08,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1059,3,650.0,0.6666666666666666,6.547479077359098e-05,4.572237960339943,12.338147760761483,1803.8318980169968,8780.367231625758,0.2928917965603501,0.4052778927100568,0.0010675782221108,0.0064964567589515,,,,,cyclic
0x0B7Ed9D4aD706f0d9C9e4Ef86bEE82C43e41fcdf,0,0.001547987616099,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1300.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,9.597363486220725e-06,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,317,4,1300.0,0.5,0.0004533902906416,3.659305993690852,7.67191265726015,1706.0252365930598,6917.066183575857,0.2627113304217254,0.4044285009857023,0.0013740176420366,0.0061731901459871,3.0,,10.47709015245949,,cyclic
0x0B82fe3CbD63C4F0453A547D6418EDaa0BD7B5fE,0,0.001547987616099,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,200.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,4.800038911682884e-05,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,478,4,200.0,0.0,0.0019334777936331,9.648535564853557,14.760772562978042,3247.8828451882846,12594.216919789977,0.3001837130879011,0.3751993439347249,0.0031998549794908,0.0114163853311822,,2.0,,0.0014618673148148148,cyclic
0x0B861FE78d5a23D7ddc05e8e6d6ab46715e2a38F,0,0.0007739938080495,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,410.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1357,2,410.0,0.0,0.0,6.757553426676492,16.793980587709584,4280.634546794399,17786.613380988994,0.4452632972137468,0.4388346763061616,0.0012946196104281,0.0089079814088879,,1.0,,0.012721711539351852,cyclic
0x0B8794449BBeB37c048f60D08173203295A5d5C0,0,0.0011609907120743,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,505.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1357,3,505.0,1.0,0.0,6.757553426676492,16.793980587709584,4280.634546794399,17786.613380988994,0.4452632972137468,0.4388346763061616,0.0012946196104281,0.0089079814088879,3.0,1.0,,0.0014700194675925926,cyclic
0x0B884729386a8C8ca9bC63cD9E5ACB09dBD2E038,0,0.0011609907120743,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,205.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,398,3,205.0,1.0,0.0,5.125628140703518,19.033956041819746,1557.7336683417086,8855.101664895747,0.4281881051322502,0.4368645841528099,0.0021402620307092,0.0183472783747194,,,,,acyclic
0x0B8B7411478c8A9b6C9857dF1D9b83746850618C,0,0.0003869969040247,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,400.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1147,1,400.0,0.0,0.0,5.743679163034002,17.701782126834274,2380.003487358326,10143.507753545398,0.4678691701954433,0.4623422753775169,0.001737500003239,0.0128019210839385,,,,,acyclic
0x0B8d21965537C9f30833f3A5B3f9dC1bd4a424E7,0,0.0003869969040247,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,400.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,317,1,400.0,0.0,0.0,3.659305993690852,7.67191265726015,1706.0252365930598,6917.066183575857,0.2627113304217254,0.4044285009857023,0.0013740176420366,0.0061731901459871,,,,,acyclic
0x0B8e6B3203e5fe9bf37C266Fca430d65068B3286,0,0.0003869969040247,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,400.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1228,1,400.0,0.0,0.0,4.814332247557004,14.206523856723049,3423.3501628664494,17055.351144043972,0.1155517708665604,0.2962606034014107,0.000320173490529,0.0022695356600047,,,,,acyclic
0x0B9262a3e3c671C83cd2eC4d69CeAA4744d8A36c,0,0.0011609907120743,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,454.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,3629,3,454.0,1.0,0.0,5.942132818958391,45.865413126332655,1936.8898815100576,13483.479361373666,0.4177608750843236,0.4538680499471084,0.0004874768875243,0.0097548798564845,3.0,1.0,,0.0011573814467592592,cyclic
0x0B9427d58B44c13A4F3EFb924b9A9e12Be983948,0,0.0007739938080495,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,20.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1228,2,20.0,0.0,0.0,4.814332247557004,14.206523856723049,3423.3501628664494,17055.351144043972,0.1155517708665604,0.2962606034014107,0.000320173490529,0.0022695356600047,,1.0,,,cyclic
0x0B94bA2d09109E6a6cc3d4128B985Af4EeC968F8,0,0.0019349845201238,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,425.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1357,5,425.0,1.0,0.0,6.757553426676492,16.793980587709584,4280.634546794399,17786.613380988994,0.4452632972137468,0.4388346763061616,0.0012946196104281,0.0089079814088879,9.0,1.0,37.13363513316261,3.8539618763425927,cyclic
0x0B96e96212bc0f389D7E1431170D92426920Efe4,0,0.0011609907120743,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,110.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1.039779977868301e-06,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,141,3,110.0,0.0,0.0038711887632751,4.723404255319149,9.696911425057484,1393.7304964539007,3214.3266099481034,0.3746522139602822,0.4300541253276939,0.007031699868069,0.036632797814513,,1.0,,0.0007967034027777778,cyclic
0x0B999A7D624A1F1c7556d2c8CCD3d7028044bA31,0,0.0336687306501548,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,41907.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0621942697414395,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0014312731993069,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2897,84,27507.0,0.0527903469079939,0.0145118308923962,6.592336900241629,19.17046558247583,7195.344252675181,32585.73930725987,0.2296100331089244,0.3703063669739445,0.0003907564024553,0.0026768606160134,117.0,33.0,8.036179279701244,0.18859180202835646,cyclic
0x0B9cE0C2091691d43391DDe609c3d5cA54eA7a73,0,0.0019349845201238,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,507.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,3.1873549540088177e-05,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,296,5,507.0,1.0,0.0032168799723279,6.0608108108108105,11.39445381075556,612.668918918919,1767.2107348981244,0.3507025087497102,0.4149777703669752,0.0038133256050931,0.0209400827755427,12.0,2.0,52.408249560684794,63.47065266018519,cyclic
0x0BA37d34d6D33B8B8cE472472905d84bea8CA4ff,0,0.0038699690402476,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,3207.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3888888888888889,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,3.432459498318068e-05,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1357,10,3207.0,0.3888888888888889,0.0003116162904149,6.757553426676492,16.793980587709584,4280.634546794399,17786.613380988994,0.4452632972137468,0.4388346763061616,0.0012946196104281,0.0089079814088879,12.0,1.0,6.419034305321181,10.253619263946758,cyclic
0x0BAd94Fd3C6Ad2935d25026be3C515ED1737966b,0,0.0007739938080495,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,450.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2662,2,450.0,0.0,0.0,6.225394440270473,29.968935208657484,2401.872381667919,15066.963380115323,0.5141160900391379,0.4600420089908119,0.0004838757154601,0.0059683377437353,,1.0,,,cyclic
0x0BB68Ed9c437393e05612C71b2dbDD6E7b5c265C,0,0.0038699690402476,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2000.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.4666666666666667,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,6.01688416484468e-08,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1154,10,2000.0,0.4666666666666667,2.105003744500233e-05,7.492201039861352,14.07317112599388,5310.242634315425,17469.94399961194,0.4212308719793363,0.4176418790607702,0.0007926305555263,0.003190893863898,30.0,4.0,0.38907556233072915,0.3476067639853395,cyclic
