consensus_community_id,degree_mean,degree_std,weighted_degree_mean,weighted_degree_std,clustering_mean,clustering_std,betweenness_mean,betweenness_std
120,1.3333333333333333,0.5773502691896257,66.66666666666667,28.867513459481287,0.0,0.0,0.0,0.0
121,1.3333333333333333,0.5773502691896257,533.3333333333334,230.9401076758503,0.0,0.0,0.0,0.0
122,1.3333333333333333,0.5773502691896258,266.6666666666667,189.29694486000912,0.0,0.0,0.0,0.0
123,4.0,0.0,200.0,0.0,1.0,0.0,0.0,0.0
124,1.3333333333333333,0.5773502691896257,300.0,217.94494717703367,0.0,0.0,0.0,0.0
125,1.3333333333333333,0.5773502691896257,300.0,217.94494717703367,0.0,0.0,0.0,0.0
126,1.3333333333333333,0.5773502691896258,533.3333333333334,230.9401076758503,0.0,0.0,0.0,0.0
127,1.3333333333333333,0.5773502691896258,500.0,217.94494717703367,0.0,0.0,0.0,0.0
128,1.3333333333333333,0.5773502691896258,533.3333333333334,230.9401076758503,0.0,0.0,0.0,0.0
129,1.3333333333333333,0.5773502691896258,300.0,217.94494717703367,0.0,0.0,0.16666666666666666,0.2886751345948129
130,1.3333333333333333,0.5773502691896258,533.3333333333334,230.9401076758503,0.0,0.0,0.0,0.0
131,1.3333333333333333,0.5773502691896257,333.3333333333333,208.16659994661327,0.0,0.0,0.0,0.0
132,2.0,1.0,633.3333333333334,464.57866215887844,0.0,0.0,0.16666666666666666,0.2886751345948129
133,1.3333333333333333,0.5773502691896257,254.0,193.7446773462435,0.0,0.0,0.0,0.0
134,3.3333333333333335,0.5773502691896258,393.3333333333333,262.7419519858474,1.0,0.0,0.16666666666666666,0.2886751345948129
135,1.3333333333333333,0.5773502691896258,66.66666666666667,28.867513459481287,0.0,0.0,0.0,0.0
136,2.6666666666666665,1.1547005383792517,1000.0,476.9696007084728,0.0,0.0,0.3333333333333333,0.5773502691896258
137,1.3333333333333333,0.5773502691896257,533.3333333333334,230.9401076758503,0.0,0.0,0.0,0.0
138,1.3333333333333333,0.5773502691896257,386.6666666666667,200.33305601755626,0.0,0.0,0.0,0.0
139,2.0,1.0,1066.6666666666667,611.0100926607787,0.0,0.0,0.16666666666666666,0.2886751345948129
140,1.3333333333333333,0.5773502691896258,533.3333333333334,230.9401076758503,0.0,0.0,0.0,0.0
141,1.3333333333333333,0.5773502691896257,533.3333333333334,230.9401076758503,0.0,0.0,0.0,0.0
142,2.0,1.0,140.0,81.8535277187245,0.0,0.0,0.16666666666666666,0.2886751345948129
143,1.3333333333333333,0.5773502691896258,72.66666666666667,55.320279584735765,0.0,0.0,0.16666666666666666,0.2886751345948129
144,2.0,0.0,73.33333333333333,23.09401076758503,1.0,0.0,0.0,0.0
145,1.3333333333333333,0.5773502691896257,66.66666666666667,28.867513459481287,0.0,0.0,0.16666666666666666,0.2886751345948129
146,2.6666666666666665,1.1547005383792517,60.0,26.457513110645905,0.0,0.0,0.3333333333333333,0.5773502691896258
147,1.0,0.0,1100.0,0.0,0.0,0.0,0.0,0.0
148,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
149,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
150,2.0,0.0,253.0,0.0,0.0,0.0,0.0,0.0
151,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
152,2.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0
153,1.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0
154,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
155,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
156,1.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0
157,2.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0
158,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
159,2.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0
160,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
161,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
162,1.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0
163,1.0,0.0,1005.0,0.0,0.0,0.0,0.0,0.0
164,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
165,1.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0
166,1.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0
167,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
168,1.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0
169,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
170,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
171,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
172,1.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0
173,1.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0
174,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
175,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
176,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
177,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
178,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
179,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
180,1.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0
181,1.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0
182,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
183,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
184,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
185,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
186,2.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
187,1.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0
188,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
189,1.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0
