user,motif_type,peers,avg_time_gap_sec
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x67Ee0762F76CB6da86d55099974BAbb010746853', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",9518624.41962
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x083aF96e7072869f980c36B4854BC356a3FcEaEB', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",9518643.1342735
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x33c5DA9b3ee53a6aCae8370c5AFc0f31759e7654', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",10370584.468794
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x687f3841573Ebd531a0bC29F5ba6042D66cfCdFa', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",11237009.322542
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xE133b906915Ea963C04e5b467866d0a4894F82Cc', '0xef098280fbf1daD8Ff34A1Ac511052674101DA98')",10370634.040102001
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x3323639638e7AB8f176a7818acE5d1B2EDbE9Dfb', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",10370650.8687915
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xE133b906915Ea963C04e5b467866d0a4894F82Cc', '0xfc796aC7C170E9f9168Ecf3d83DFeCF179942176')",10370670.729113
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x1e76684581545b028D2c54F5B996D61376d030F0', '0xba13192feE8846862ff4c356447516770eFF14DC')",1636242.4507
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x4cF84C76896f0c625A4E3d4F012be77C4fbF0056', '0xba13192feE8846862ff4c356447516770eFF14DC')",1636130.3610565
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x32d761e0f4a4c827d52dec051019D9e9f15632A7', '0xba13192feE8846862ff4c356447516770eFF14DC')",1524954.9725529999
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xCD883E5A056670963f11446B16eD06Dc864b9940', '0xba13192feE8846862ff4c356447516770eFF14DC')",1771075.6768764998
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xa87d53e333E44e23119F91E8EC7F8fe89dd002a0', '0xba13192feE8846862ff4c356447516770eFF14DC')",4485734.946055
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x85E3EDadceAF4CE55771ba6f6ac6CB2bce85De93', '0xba13192feE8846862ff4c356447516770eFF14DC')",6697352.219075
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xF5a8d13922e88464D78FdCb76a0Cf6Ed8111E901', '0xba13192feE8846862ff4c356447516770eFF14DC')",4401564.98768
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x2DeE10df7b4F2af53884118dBca2bA8f649098E9', '0xba13192feE8846862ff4c356447516770eFF14DC')",7687561.8976105
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x92F5Ae36Cd78d7e39C8B70e166c0226731b92E51', '0xba13192feE8846862ff4c356447516770eFF14DC')",4241296.038759001
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x653d0dFA525284aF1ce89a70Ca33509856811f90', '0xba13192feE8846862ff4c356447516770eFF14DC')",4765153.551136499
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x5B1970c0A322b2204f4C97577E42A4719c45d14f', '0xba13192feE8846862ff4c356447516770eFF14DC')",4241345.5689739995
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xba13192feE8846862ff4c356447516770eFF14DC', '0xedC548BF7c578670c61D95a716b955C77d1CdFD9')",4241372.692389
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xDc5cf73DE7Cdf1915FdAF2f7aD0748A0F9f5f2Fd', '0xba13192feE8846862ff4c356447516770eFF14DC')",4241397.0674655
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x1119c2bf6D439e62E0619c2C366a325947cC6E9F', '0xba13192feE8846862ff4c356447516770eFF14DC')",6697140.427146001
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x6e4849e49c250063546280a7232548248DD858b8', '0xba13192feE8846862ff4c356447516770eFF14DC')",6697233.0941635
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x33aa1773334c197B76bEfc74602Cd1dba6685C22', '0xba13192feE8846862ff4c356447516770eFF14DC')",6697272.9994115
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xDd55D4A3EAA8e8c0CA7AF5D4422914Ad57198aA9', '0xba13192feE8846862ff4c356447516770eFF14DC')",6697301.544383
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a', '0xba13192feE8846862ff4c356447516770eFF14DC')",6667634.2195175
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xba13192feE8846862ff4c356447516770eFF14DC', '0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64')",6697057.643534
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xba13192feE8846862ff4c356447516770eFF14DC', '0xf1405F285625Ec7BcbF9680CeAbC5f61c115544C')",6697110.051354
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x0E99d58DcBD24Caa1f84F35bCAa8BE04b910FfcE', '0xba13192feE8846862ff4c356447516770eFF14DC')",6526898.168839
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x4d58d78994De27420F4A5853BCB609A6DA9dB743', '0xba13192feE8846862ff4c356447516770eFF14DC')",6527006.274925
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xC095A98492C5B61d6dB12be51bc414aF5F5A7a18', '0xba13192feE8846862ff4c356447516770eFF14DC')",6527033.072059
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xba13192feE8846862ff4c356447516770eFF14DC', '0xcCB071cd1A5395Bb187351007982CDF97ca24d5E')",6527054.7535355
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xFDE7c5044d6528f6292fAa8DC278102679D3813e', '0xba13192feE8846862ff4c356447516770eFF14DC')",7557986.942394501
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x6fe80Da02Ed3B80dA9Bb262661003D4ac769DB63', '0xba13192feE8846862ff4c356447516770eFF14DC')",6527114.149212999
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x213ca698cAad3665f1BEB601Ff941e245DB966B6', '0xba13192feE8846862ff4c356447516770eFF14DC')",6527222.049234
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x5a0F4990D34EF0B6A470B0554456537D020f773f', '0xba13192feE8846862ff4c356447516770eFF14DC')",6527244.907601
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x534314e29751336901419fB8f6122A44D0C3ffA8', '0xba13192feE8846862ff4c356447516770eFF14DC')",6527273.7709665
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xB419838D10815936929741F7f2970E6B9e897402', '0xba13192feE8846862ff4c356447516770eFF14DC')",7687497.5523545
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x86918889815063EB13A0E2B2583209aFE48EeE50', '0xba13192feE8846862ff4c356447516770eFF14DC')",7687519.1451075
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x64D8dBB6CAd651397E1C0608d88d90A07E2D387e', '0xba13192feE8846862ff4c356447516770eFF14DC')",7687541.826202
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xba13192feE8846862ff4c356447516770eFF14DC', '0xcb395f901f0175069a1AdC7c27eE0af439350309')",7687583.8836995
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xBC7Afeb2695c296F5743e3De96e6a3B8a07926F9', '0xba13192feE8846862ff4c356447516770eFF14DC')",7687615.303201
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x6C032EfA02d3cB6a4E568c7A8db3e0eC78C0D0cA', '0xba13192feE8846862ff4c356447516770eFF14DC')",7687664.8794355
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x67Ee0762F76CB6da86d55099974BAbb010746853', '0xba13192feE8846862ff4c356447516770eFF14DC')",7687697.1148395
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x083aF96e7072869f980c36B4854BC356a3FcEaEB', '0xba13192feE8846862ff4c356447516770eFF14DC')",7687728.722078
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x687f3841573Ebd531a0bC29F5ba6042D66cfCdFa', '0xba13192feE8846862ff4c356447516770eFF14DC')",8511918.304559499
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x9e163f83a095Df6e64F4983dA70364d219bE428e', '0xba13192feE8846862ff4c356447516770eFF14DC')",1823673.623467
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xba13192feE8846862ff4c356447516770eFF14DC', '0xfB9BC95038904F42654b6b8f0cf2c0F616C5261B')",2684469.7452155
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x5CDEBbAE6b25234d7D49FFeE5493fc0F78302768', '0xba13192feE8846862ff4c356447516770eFF14DC')",6527173.8618185
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xA1C42473e48ddee08e7AB087b475c28041E47016', '0xba13192feE8846862ff4c356447516770eFF14DC')",6527193.704662001
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x4cF84C76896f0c625A4E3d4F012be77C4fbF0056', '0xfc796aC7C170E9f9168Ecf3d83DFeCF179942176')",7948589.6967015
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x1e76684581545b028D2c54F5B996D61376d030F0', '0x4cF84C76896f0c625A4E3d4F012be77C4fbF0056')",2412132.3112459998
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x4cF84C76896f0c625A4E3d4F012be77C4fbF0056', '0xbBD117dBE7a479082D33b6Cc03299C0DE3750b80')",901860.2420999999
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x32d761e0f4a4c827d52dec051019D9e9f15632A7', '0x4cF84C76896f0c625A4E3d4F012be77C4fbF0056')",183628.924824
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x4cF84C76896f0c625A4E3d4F012be77C4fbF0056', '0xCD883E5A056670963f11446B16eD06Dc864b9940')",2498226.7455659998
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x4cF84C76896f0c625A4E3d4F012be77C4fbF0056', '0xa87d53e333E44e23119F91E8EC7F8fe89dd002a0')",2075200.7439025
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x4cF84C76896f0c625A4E3d4F012be77C4fbF0056', '0xF5a8d13922e88464D78FdCb76a0Cf6Ed8111E901')",2069409.2994195
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x33aa1773334c197B76bEfc74602Cd1dba6685C22', '0x4cF84C76896f0c625A4E3d4F012be77C4fbF0056')",2815003.8003055
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x4cF84C76896f0c625A4E3d4F012be77C4fbF0056', '0xcb395f901f0175069a1AdC7c27eE0af439350309')",6232021.9273315
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x5166B262b5517df1069382DC71BeF210906cF378', '0xDd001826421DA5B0dcFf3E652fE429103Fe6faA1')",735847.678209
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x6be3b91758A12852A5e8B358A8D73491B8560307', '0xDd001826421DA5B0dcFf3E652fE429103Fe6faA1')",476373.6831575
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xB3ffFB143De9ddA17944b57C3f8ea9e659DB2694', '0xDd001826421DA5B0dcFf3E652fE429103Fe6faA1')",401458.837328
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xDd001826421DA5B0dcFf3E652fE429103Fe6faA1', '0xbBD117dBE7a479082D33b6Cc03299C0DE3750b80')",1000435.948676
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x5bE44165f2fbA1E095BB820Ec843Bb4B1b9C3535', '0xDd001826421DA5B0dcFf3E652fE429103Fe6faA1')",1340857.8764825
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xC10fF4f7dA801a365a75516E9a0763F82333E6F8', '0xDd001826421DA5B0dcFf3E652fE429103Fe6faA1')",1945868.4428735
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xDd001826421DA5B0dcFf3E652fE429103Fe6faA1', '0xfB9BC95038904F42654b6b8f0cf2c0F616C5261B')",2607149.7354475
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xCD883E5A056670963f11446B16eD06Dc864b9940', '0xDd001826421DA5B0dcFf3E652fE429103Fe6faA1')",6190019.405584
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x1615228aB5605D3ac1C1bFd6DfA9dc3421A3e0C5', '0xDd001826421DA5B0dcFf3E652fE429103Fe6faA1')",2246520.264587
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x3389CB251589ad95685D7B731E3DBD181B3C5ac3', '0xDd001826421DA5B0dcFf3E652fE429103Fe6faA1')",3023759.0974605
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x5166B262b5517df1069382DC71BeF210906cF378', '0x76f4aFB48cf340E8423889E82dD3Ad5c3bAA9941')",121496.0291745
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x6be3b91758A12852A5e8B358A8D73491B8560307', '0x76f4aFB48cf340E8423889E82dD3Ad5c3bAA9941')",1938599.613678
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x76f4aFB48cf340E8423889E82dD3Ad5c3bAA9941', '0xbBD117dBE7a479082D33b6Cc03299C0DE3750b80')",1208447.297418
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x5bE44165f2fbA1E095BB820Ec843Bb4B1b9C3535', '0x76f4aFB48cf340E8423889E82dD3Ad5c3bAA9941')",1548196.171033
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x76f4aFB48cf340E8423889E82dD3Ad5c3bAA9941', '0xfB9BC95038904F42654b6b8f0cf2c0F616C5261B')",3194505.1816785
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x474230A6C686Cf9A3a0dc3CF629d64Bb6461F6a9', '0x76f4aFB48cf340E8423889E82dD3Ad5c3bAA9941')",8176940.2766040005
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x29bbB92F7858d0A493D890711cABE5F0BCb90796', '0xD80C9F458362A018dc7732F4d823eeE6dfcf6ac3')",3325265.7329325
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x29bbB92F7858d0A493D890711cABE5F0BCb90796', '0x409ffdaAA24902490563539Bc7d9a64BB2EeAeBf')",3545042.1134615
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x29bbB92F7858d0A493D890711cABE5F0BCb90796', '0x474230A6C686Cf9A3a0dc3CF629d64Bb6461F6a9')",4050844.5607849997
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x29bbB92F7858d0A493D890711cABE5F0BCb90796', '0x3389CB251589ad95685D7B731E3DBD181B3C5ac3')",4054743.651657
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x14bd3bF00e6f5321A51a584B1F4B8db3557872CB', '0xD80C9F458362A018dc7732F4d823eeE6dfcf6ac3')",894885.8723555
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x70B4F2F7CB0C3F07c8746D631B3717Dc4eE6FFeb', '0xD80C9F458362A018dc7732F4d823eeE6dfcf6ac3')",302073.740941
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x1e76684581545b028D2c54F5B996D61376d030F0', '0xfc796aC7C170E9f9168Ecf3d83DFeCF179942176')",9450071.418358501
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x1e76684581545b028D2c54F5B996D61376d030F0', '0xCD883E5A056670963f11446B16eD06Dc864b9940')",2798119.90831
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x1e76684581545b028D2c54F5B996D61376d030F0', '0x92F5Ae36Cd78d7e39C8B70e166c0226731b92E51')",5229809.081217499
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x1e76684581545b028D2c54F5B996D61376d030F0', '0x653d0dFA525284aF1ce89a70Ca33509856811f90')",5750379.684178
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x1e76684581545b028D2c54F5B996D61376d030F0', '0x5B1970c0A322b2204f4C97577E42A4719c45d14f')",5229889.767131
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x5166B262b5517df1069382DC71BeF210906cF378', '0xB93CffA0b89537A62Af8eC97cf3FbD5b061842F8')",399176.721051
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xD0633683ECa044b9Ba2c8946d3187195100b5002', '0xe871d38c39631b2032A06ab18bBAE28cA5669200')",215882.893931
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x6be3b91758A12852A5e8B358A8D73491B8560307', '0xC095A98492C5B61d6dB12be51bc414aF5F5A7a18')",7127156.0010979995
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x6be3b91758A12852A5e8B358A8D73491B8560307', '0xA1C42473e48ddee08e7AB087b475c28041E47016')",7127632.9860145
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x6be3b91758A12852A5e8B358A8D73491B8560307', '0xD0633683ECa044b9Ba2c8946d3187195100b5002')",8294611.0408925
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x6be3b91758A12852A5e8B358A8D73491B8560307', '0xD3AD022F14d86D6b458A24d9FBD91017455436dC')",9287905.883614
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x6be3b91758A12852A5e8B358A8D73491B8560307', '0x8d12CCA0A5075D4EDaC9E4C7c2c6bFBa8129b922')",9288194.047642998
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x6be3b91758A12852A5e8B358A8D73491B8560307', '0x9255eB87486A290e4D957289986c9e3079023185')",9376797.472739499
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xB93CffA0b89537A62Af8eC97cf3FbD5b061842F8', '0xC10fF4f7dA801a365a75516E9a0763F82333E6F8')",271104.591943
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x6238bFd4F889aeB141302C90F372696017F40bA2', '0x8979B16327fc362B2991344Ae8614F223E0AFa33')",1687314.3725315
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x6238bFd4F889aeB141302C90F372696017F40bA2', '0xD0633683ECa044b9Ba2c8946d3187195100b5002')",1459316.1124855
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xbBD117dBE7a479082D33b6Cc03299C0DE3750b80', '0xefe73D9cDbcF240f563564b92e3F755B9984AF1e')",1172341.572294
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x5bE44165f2fbA1E095BB820Ec843Bb4B1b9C3535', '0xC10fF4f7dA801a365a75516E9a0763F82333E6F8')",892730.991248
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x32d761e0f4a4c827d52dec051019D9e9f15632A7', '0xee7355AA4e38f782C5b53F13032bC082Ecb5758E')",228285.522236
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x14bd3bF00e6f5321A51a584B1F4B8db3557872CB', '0xCD883E5A056670963f11446B16eD06Dc864b9940')",302303.39948100003
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x38876348A6093F99428347164EB36142c196577B', '0xCD883E5A056670963f11446B16eD06Dc864b9940')",302098.5927485
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xB93CffA0b89537A62Af8eC97cf3FbD5b061842F8', '0xfB9BC95038904F42654b6b8f0cf2c0F616C5261B')",3467555.588614
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x92F5Ae36Cd78d7e39C8B70e166c0226731b92E51', '0xfB9BC95038904F42654b6b8f0cf2c0F616C5261B')",3970503.4477305
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x653d0dFA525284aF1ce89a70Ca33509856811f90', '0xfB9BC95038904F42654b6b8f0cf2c0F616C5261B')",3970528.0945865
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x5B1970c0A322b2204f4C97577E42A4719c45d14f', '0xfB9BC95038904F42654b6b8f0cf2c0F616C5261B')",3970576.791041
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xDc5cf73DE7Cdf1915FdAF2f7aD0748A0F9f5f2Fd', '0xfB9BC95038904F42654b6b8f0cf2c0F616C5261B')",3970665.4474045
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a', '0xfB9BC95038904F42654b6b8f0cf2c0F616C5261B')",3970693.3717785003
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x1119c2bf6D439e62E0619c2C366a325947cC6E9F', '0xfB9BC95038904F42654b6b8f0cf2c0F616C5261B')",3970766.0147785004
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x6e4849e49c250063546280a7232548248DD858b8', '0xfB9BC95038904F42654b6b8f0cf2c0F616C5261B')",3970790.8954015
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x33aa1773334c197B76bEfc74602Cd1dba6685C22', '0xfB9BC95038904F42654b6b8f0cf2c0F616C5261B')",3970836.644971
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xDd55D4A3EAA8e8c0CA7AF5D4422914Ad57198aA9', '0xfB9BC95038904F42654b6b8f0cf2c0F616C5261B')",4230811.053478
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x85E3EDadceAF4CE55771ba6f6ac6CB2bce85De93', '0xfB9BC95038904F42654b6b8f0cf2c0F616C5261B')",4230846.850283001
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x29AfBd26aA0D2981032085a5DF633CD57985610E', '0xfB9BC95038904F42654b6b8f0cf2c0F616C5261B')",6957323.956379
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x27b72B951A74eAb7bA266d2cFfbc8A0c7f2Be2BE', '0xfB9BC95038904F42654b6b8f0cf2c0F616C5261B')",6957379.1101025
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x7a971136258CB2ed880f78Dc700711180E74D366', '0xfB9BC95038904F42654b6b8f0cf2c0F616C5261B')",6957400.8285205
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x47418802a32EedA2656AA44CAe19e3C4506a5359', '0xfB9BC95038904F42654b6b8f0cf2c0F616C5261B')",6957420.4676805
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x52B7B327Aa46287a41c6C82113B8C34949a1694A', '0xfB9BC95038904F42654b6b8f0cf2c0F616C5261B')",6957439.9957195
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xC719f7E67727124558c6084015684067DC2a6521', '0xfB9BC95038904F42654b6b8f0cf2c0F616C5261B')",6957465.9245775
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x9527915d1B7Ed09eD66F365D12A81d3052163067', '0xfB9BC95038904F42654b6b8f0cf2c0F616C5261B')",6957484.762573499
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0xEd0821c27E6836EF3CA93A3F4D9316Fef9886280', '0xfB9BC95038904F42654b6b8f0cf2c0F616C5261B')",6957601.2299625
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x73b87f9e09f9a280adcE5B8f5D19a71D70FDE64d', '0xfB9BC95038904F42654b6b8f0cf2c0F616C5261B')",6957646.225031501
0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9,cycle_3node,"('0x998e6cFb59C5c464115FCF34b8939bca877cCCd0', '0xCD883E5A056670963f11446B16eD06Dc864b9940')",1810203.6366394998
